-0.39162707	-0.20745705	-0.224909	0.30393094	0.031140761	0.15826657	0.38364378	0.053293597	-0.08979721	0.074693315	-0.18010843	-0.36946148	0.1917089	0.24429485	0.19179735	-0.1646333
-0.43790758	-0.11513236	-0.49319157	0.015194203	-0.31155154	0.6189252	0.36704493	-0.089185186	-0.040588275	-0.07261237	-0.1704859	-0.22124454	-0.26889446	0.3694009	0.011255355	-0.7223171
-0.16823198	-0.2201349	0.05128764	0.09468578	0.32994553	-0.31228167	0.47022536	0.2244823	0.24229956	0.31864637	0.24723181	-0.35921553	0.04066529	0.20489357	0.44856465	-0.2207941
-0.22315007	-0.22369492	0.024061054	0.38217288	0.2075913	-0.12585169	0.18532093	0.17612724	0.06824373	0.10375565	-0.21270841	-0.1885215	0.18996774	-0.101197004	0.28452602	0.15621336
-0.36700594	-0.10893651	-0.22866435	0.23226903	-0.03029293	-0.15103139	0.17536677	-0.13632333	-0.27155274	-0.16326837	-0.019321928	-0.27669185	0.25652742	-0.13073045	0.31287017	0.37202603
0.3860253	-0.19871062	0.6789467	0.22128113	0.7827626	-0.79151934	0.4728427	0.62229425	0.56329316	0.67834985	0.57913786	0.1773566	0.20306574	0.29342753	0.43274033	-0.21615148
-0.2918139	-0.12842242	-0.3214143	0.11598489	-0.052460395	0.43634734	0.34606487	0.15002596	0.18302372	0.14691767	-0.28017476	-0.26724887	-0.09474496	0.33761954	-0.16224334	-0.48656085
-0.44290942	0.038012076	-0.20586295	-0.091204494	-0.0036414973	0.033993915	0.46234974	0.042717688	-0.15250862	0.012620706	0.10230653	-0.2727465	0.11464978	0.40147477	0.06689625	-0.14008638
-0.30606723	0.041961305	0.59666413	0.040101685	0.72938025	-1.0572463	0.36550698	0.35805607	-0.15700899	0.3073892	0.8372172	-0.09540814	0.32699707	0.15127918	0.39225656	0.54591864
-0.12520248	-0.16113672	0.045124747	0.1214859	0.35734174	0.047807205	0.3454837	0.2884633	0.3073425	0.30703336	-0.037479497	-0.15606485	-0.055584166	0.31976542	0.19524471	-0.37865773
-0.50177485	0.45580906	-0.15232353	-0.10469493	0.019052321	0.42501515	0.6759438	0.3786874	0.21906437	0.39579597	-0.24346833	0.33492768	0.24846175	0.7180031	-0.687522	-0.45713115
-0.7415616	0.35565317	-0.20516205	-0.39771357	-0.09419484	-0.23340347	0.6836777	-0.09238176	-0.5540356	-0.11706	0.4631333	-0.04414079	0.32741594	0.5519583	-0.28523564	0.2668323
-0.4490293	-0.023926271	-0.0501428	0.36936966	-0.03238009	-0.5573539	0.12223755	-0.24743302	-0.5817527	-0.37511346	0.10944148	-0.25377733	0.44070768	-0.30479935	0.2468531	0.80099106
-0.19576555	-0.344551	-0.44374976	0.16766115	-0.2677402	0.5628544	0.142206	-0.14295743	0.10183756	-0.06381337	-0.25934544	-0.3459599	-0.334098	0.120688915	0.18060794	-0.65601945
-0.1072769	-0.4907354	-0.3702516	0.41002333	-0.32300022	0.36970723	-0.36884248	-0.42973858	-0.25541648	-0.41212368	-0.30544192	-0.4247719	-0.3134799	-0.50647575	0.5578151	-0.12711534
-0.52717626	-0.16203113	-0.530056	-0.10219543	-0.4827743	0.6274094	0.20544766	-0.35267818	-0.36763543	-0.37026715	0.019805007	-0.3298016	-0.22957344	0.13024859	0.19492173	-0.52115154
-0.37844753	-0.3110765	-0.5504713	0.07774443	-0.42973363	0.3323161	-0.09189171	-0.5704561	-0.5488446	-0.48136836	-0.025823982	-0.4981437	-0.16964126	-0.24335244	0.42921978	-0.022173725
0.04446133	-0.50551885	-0.13941577	0.5030323	-0.058484063	0.3038005	-0.20150156	-0.020129066	0.133925	-0.13012135	-0.48820424	-0.41930422	-0.20649013	-0.27745387	0.4490362	-0.402182
0.86261123	-0.7352399	0.77686965	0.790525	0.8812438	-0.41811994	-0.38162556	0.76463544	0.8819748	0.7331651	-0.7555592	0.04945108	-0.2171606	-0.6194595	0.5574136	-0.87102646
-0.3846664	0.060786977	0.09839744	0.43483934	0.09420452	-0.15912119	0.25048977	0.043083597	-0.20397879	0.047841016	-0.38874823	0.15014291	0.5677106	-0.05024375	-0.23718494	0.5212444
-0.33572894	0.12453897	0.11590291	0.29188868	0.140355	-0.07052944	0.4231216	0.27964672	0.0607463	0.22963388	-0.28133646	0.1806307	0.4959035	0.15202212	-0.32940114	0.34602186
